n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
2,0,3.5,0.625,0.929710005761,ＪＲ蒲田駅徒歩0分！別館”和”の温泉＋岩盤浴が付いてるオトクなプランあり！ＶＯＤプランもオススメ！,0.1,0.97975308642,3.62,0.655,3481.0,101,1.0,4.76,0.94,3.79,0.6975,シティホテル弘城,蒲田,3.4,0.6,3.92,0.73,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=101
2,0,4.46,0.865,0.786863837142,美人の湯、熱の湯特徴を持った蒲田黒湯温泉で癒しののひととき。全室LANポート設置。羽田送客プランも有,0.174,0.943209876543,3.74,0.685,7200.0,568,1.0,4.78,0.945,3.27,0.5675,ホテル末広＜東京都＞,蒲田,3.65,0.6625,4.19,0.7975,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=568
2,1,3.94,0.735,0.765700019205,【東京スカイツリー(R)フレンドシップホテル】粋な町・浅草らしさでおもてなし。,0.168,0.946172839506,4.02,0.755,7751.0,570,1.0,4.51,0.8775,4.43,0.8575,浅草ビューホテル,浅草,4.45,0.8625,4.13,0.7825,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=570
2,0,3.79,0.6975,0.897484155944,ＪＲ上野駅から徒歩２分・コンビニまで３０秒と好立地！全館ネット接続可能（無料）☆,0.312,0.875061728395,3.78,0.695,4320.0,1680,1.0,4.48,0.87,4.14,0.785,上野東金屋ホテル,上野,3.91,0.7275,4.17,0.7925,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1680
2,1,3.63,0.6575,0.594814672556,渋谷駅直結。最新の流行・情報が行き交う渋谷の中心にあるランドマークホテル。,0.178,0.941234567901,3.85,0.7125,12200.0,4778,1.0,4.76,0.94,4.15,0.7875,渋谷エクセルホテル東急,渋谷,4.1,0.775,3.75,0.6875,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4778
2,0,3.7,0.675,0.870674092568,ＪＲ上野駅入谷出口より徒歩1分!朝はパンと飲み物をサービス！全室高速インターネット接続！,0.223,0.919012345679,3.5,0.625,5018.0,9518,1.0,4.4,0.85,4.0,0.75,サットンプレイスホテル上野,上野,3.9,0.725,3.8,0.7,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9518
2,0,4.08,0.77,0.9107355483,JR蒲田駅東口から徒歩１分！羽田空港行きシャトルバス乗り場も徒歩1分です。！,0.135,0.962469135802,4.14,0.785,3975.0,18246,1.0,4.49,0.8725,4.1,0.775,アーヴェストホテル蒲田（東口）,蒲田,4.12,0.78,4.01,0.7525,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18246
2,0,3.51,0.6275,0.779181870559,東京駅より１駅＆秋葉原までも徒歩10分♪コンビニ近隣にあります！サンキュープランがおススメです★,0.16,0.95012345679,3.71,0.6775,7400.0,18270,1.0,4.17,0.7925,3.58,0.645,京王プレッソイン神田,神田（東京）,4.06,0.765,3.97,0.7425,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18270
2,0,3.75,0.6875,0.859804109852,浅草駅より徒歩３分。優雅さと気品に満ちたルーム。本館男性大浴場サウナあり。,0.316,0.873086419753,3.83,0.7075,5301.0,18476,1.0,4.57,0.8925,4.0,0.75,浅草セントラルホテル,浅草,3.92,0.73,4.14,0.785,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18476
2,1,5.0,1.0,0.658382946034,仲見世から近い、純和風のお宿です。,0.35,0.856296296296,4.6,0.9,10545.0,28024,1.0,5.0,1.0,4.67,0.9175,旅館　加茂川,浅草,4.4,0.85,5.0,1.0,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28024
2,0,3.25,0.5625,0.821432686768,ＪＲ上野駅より徒歩１分。ビジネス、観光等に交通の便よく、女性御一人でも安心してお泊りいただけます。,0.165,0.947654320988,3.6,0.65,6300.0,32060,1.0,5.0,1.0,4.0,0.75,ホテル　福屋＜東京都＞,上野,3.2,0.55,3.6,0.65,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=32060
